PUN,Status,Image,Total Execution Time (s)
1122299M01300530,Pass,33,0.3376076958736546
1222299M01101190,Pass,22,0.5265860918971674
1122299M01400260,Pass,11,0.2621705964890627
1122299M01100630,Pass,32,0.25173879736487204
1122299M01201280,Pass,22,0.401864494063109
1222299M01301210,Pass,23,0.40510149400689455
1122299M01200840,Pass,33,0.35345089559851817
1122298M01202630,Pass,23,0.4838492926393436
1122299M01401500,Pass,11,0.24159949684630477
1122299M01300530,Pass,14,0.636016089996783
1222299M01101150,Pass,22,0.4007655940821927
1122299M01201320,Pass,34,0.3218646961470508
1122298M01102660,Pass,12,0.4365799934602323
1122299M01200190,Pass,11,0.27879409620037554
1222299M01301090,Pass,13,0.7406818881791346
1122298M01402450,Pass,14,0.4829900926542647
1122299M01101270,Pass,24,0.36882529463687475
1222299M01100990,Pass,12,0.6646143895001388
1122299M01200150,Pass,22,0.5017586923283253
1122299M01100510,Pass,14,0.6220428902394444
1122298M01302600,Pass,32,0.286943596753498
1122299M01101270,Pass,23,0.30406919576144276
1122299M01400540,Pass,31,0.15420719905862634
1222299M01401140,Pass,13,0.7332206883087073
1222299M01201200,Pass,23,0.3160040955541788
1222299M01201040,Pass,21,0.24601229676967115
1122299M01201240,Pass,33,0.3048793964420211
1222299M01101150,Pass,11,0.24327089681727887
1122299M01400210,Pass,21,0.33681949519269416
1122299M01301410,Pass,23,0.46033949304761984
1122299M01301330,Pass,22,0.4913873925084354
1122299M01400010,Pass,13,0.46437009297762355
1222299M01401020,Pass,12,0.7153395886192344
1222299M01201000,Pass,12,0.7490940880330466
1122299M01401380,Pass,13,0.5235421919500284
1122299M01300650,Pass,32,0.38324739508106587
1122299M01300250,Pass,22,0.6074012904937136
1222299M01201200,Pass,22,0.4127690938737374
1122299M01100910,Pass,11,0.25525839660910143
1122298M01302440,Pass,33,0.31387429628581376
1122298M01302520,Pass,12,0.46115089303352885
1222299M01101030,Pass,24,0.5065442922452175
1222299M01100990,Pass,21,0.22018849721813274
1122299M01401260,Pass,32,0.2959428965972143
1122299M01201520,Pass,12,0.5842417908959063
1122298M01402570,Pass,34,0.2713312970246245
1222299M01201000,Pass,32,0.3344503959284849
1122299M01200240,Pass,34,0.28360019681156023
1122299M01300770,Pass,31,0.16391079889011156
1122299M01300410,Pass,33,0.32823969603634123
1122299M01400660,Pass,12,0.6188439902949971
1122299M01100060,Pass,33,0.2817104968443771
1122299M01101790,Pass,33,0.311538196326383
1222299M01101150,Pass,23,0.4467930932828694
1122298M01302600,Pass,23,0.3385443951627392
1122299M01301770,Pass,12,0.534405891761367
1222299M01300970,Pass,23,0.5387976916850982
1122299M01101750,Pass,34,0.3108087963390499
1122299M01100910,Pass,31,0.1543227990566188
1122299M01400660,Pass,11,0.2415737968467511
1122299M01100670,Pass,31,0.15102749911384566
1122299M01400260,Pass,22,0.5490255915074783
1122299M01101430,Pass,13,0.47707539275698063
1122299M01100870,Pass,22,0.6918389890273506
1122299M01401700,Pass,21,0.21364189733182234
1122299M01300250,Pass,32,0.3331246959515073
1122299M01400050,Pass,33,0.28840749672807564
1122299M01401460,Pass,12,0.7381044882238943
1122299M01100750,Pass,22,0.5234095919523312
1122299M01301650,Pass,31,0.15557709903483635
1122299M01301650,Pass,22,0.5048794922741288
1122298M01102700,Pass,33,0.29484849661621987
1122299M01101270,Pass,34,0.2721244970108496
1122299M01100750,Pass,33,0.3359946959016663
1122299M01400820,Pass,13,0.7948212872389384
1122299M01300450,Pass,34,0.2148834980049089
1122299M01300120,Pass,33,0.3735301952498169
1122299M01200960,Pass,14,0.63685868998215
1122299M01300120,Pass,13,0.4389544934189962
1122298M01402650,Pass,31,0.16593639885493458
1122298M01402490,Pass,21,0.21867529724441126
1122299M01100950,Pass,13,0.7524101879754583
1122298M01102460,Pass,33,0.2586353972451042
1222299M01301090,Pass,33,0.37104229529302224
1122299M01400050,Pass,13,0.5651082912281826
1122299M01301530,Pass,32,0.3045939964469775
1122299M01300040,Pass,11,0.32010919548288874
1122299M01100750,Pass,14,0.7130691886586626
1122299M01100950,Pass,34,0.3048421964426672
1122299M01201280,Pass,24,0.378563094467766
1222299M01101030,Pass,14,0.653700189689677
1122299M01201400,Pass,11,0.2647311964445948
1122298M01202710,Pass,31,0.15250059908826352
1122298M01202550,Pass,22,0.5709505911267241
1222299M01400980,Pass,14,0.7169525885912227
1122299M01200640,Pass,21,0.2534086966412237
1222299M01101230,Pass,12,0.6298611901036701
1122299M01200400,Pass,21,0.22641269711004194
1122299M01201240,Pass,22,0.3905814942590519
1122299M01301610,Pass,24,0.45371599316264494
1122299M01201560,Pass,13,0.5473535915365146
1222299M01301090,Pass,14,0.6010313906043347
1122299M01101350,Pass,34,0.34521809574149076
1122299M01200320,Pass,14,0.6008691906071515
1122299M01300810,Pass,31,0.15444859905443414
1122299M01201280,Pass,21,0.22871569707004757
1122299M01100790,Pass,21,0.23614889694096106
1122299M01400900,Pass,11,0.24551399677832475
1122299M01100020,Pass,32,0.216223797981633
1122299M01300610,Pass,14,0.678258689263189
1122299M01300570,Pass,13,0.6280523901350823
1222299M01201120,Pass,31,0.15649269901893587
1222299M01201040,Pass,22,0.4826947926593929
1122299M01300450,Pass,12,0.6273254901477057
1122299M01101630,Pass,12,0.5231185919573846
1122299M01200560,Pass,33,0.3456828957334189
1122299M01200960,Pass,21,0.23266069700153785
1122299M01100510,Pass,24,0.5718912911103877
1122299M01300290,Pass,11,0.25050689669161696
1122298M01202510,Pass,33,0.2777487969131769
1122299M01300450,Pass,24,0.5036439922955847
1122299M01400090,Pass,11,0.25788599656347
1222299M01201040,Pass,14,0.6613324895571331
1122299M01301690,Pass,23,0.45958379306074343
1122299M01400540,Pass,12,0.6246958901933719
1122298M01302520,Pass,21,0.21284759734561634
1122299M01400460,Pass,13,0.7636702877799131
1122299M01401540,Pass,24,0.3449014950523404
1122299M01101390,Pass,14,0.4222973937082669
1122298M01102620,Pass,12,0.5430358916114967
1122299M01100830,Pass,24,0.6046626905412726
1122299M01101470,Pass,13,0.6632753895233923
1122299M01301290,Pass,31,0.15710159900836157
1122299M01401540,Pass,11,0.2571147965768628
1122299M01401300,Pass,22,0.4839701926372441
1122299M01200030,Pass,23,0.36200059475539387
1122298M01302720,Pass,22,0.534950691751906
1122299M01200150,Pass,34,0.3757434952113802
1122299M01300410,Pass,14,0.5987975906431273
1222299M01301050,Pass,23,0.5679150911794393
1222299M01201000,Pass,33,0.3489025956775049
1122299M01401340,Pass,12,0.5477769915291617
1122299M01200520,Pass,23,0.4762947927705367
1122299M01300770,Pass,12,0.8084036870030635
1122299M01300810,Pass,14,0.6170064903269077
1122298M01102540,Pass,23,0.3191402954997149
1122298M01202470,Pass,33,0.2756626969494045
1122299M01100270,Pass,31,0.1589514989762358
1122298M01202630,Pass,33,0.3205177961704414
1122299M01400050,Pass,32,0.2930343966477239
1122299M01200560,Pass,31,0.15450349905348074
1122299M01401620,Pass,23,0.39152909424259574
1122299M01101590,Pass,34,0.3872630950113284
1122299M01400460,Pass,12,0.6383941899554844
1122299M01400540,Pass,14,0.7636243877807103
1122299M01300850,Pass,33,0.3863590950270275
1122299M01101590,Pass,24,0.39318329421386855
1122299M01201760,Pass,34,0.20534629817053396
1122299M01301490,Pass,32,0.27559929695050556
1122298M01102540,Pass,11,0.25149249667450085
1122299M01401500,Pass,24,0.3878620943062776
1122299M01200400,Pass,24,0.4098909939237191
1122299M01100510,Pass,34,0.2633514971632034
1122298M01102460,Pass,11,0.265956896423309
1122299M01200760,Pass,21,0.22530189712933235
1122299M01300370,Pass,13,0.7192362885515633
1122299M01100670,Pass,24,0.4604899930450062
1222299M01401020,Pass,13,0.5916803907667261
1122299M01200320,Pass,34,0.31690629623315947
1122299M01101390,Pass,22,0.44981619323036964
1122299M01100100,Pass,14,0.7092307887253211
1122298M01102620,Pass,21,0.2129762973433813
1122299M01400460,Pass,14,0.5633771912582453
1122299M01200520,Pass,14,0.7452296881001566
1122299M01401740,Pass,11,0.26194389649299965
1122299M01300410,Pass,32,0.3271822960547043
1122299M01100590,Pass,31,0.15259559908661371
1222299M01401100,Pass,11,0.25313339664600465
1122298M01202550,Pass,24,0.3604287947826901
1122299M01201400,Pass,14,0.5394122916744248
1122299M01300690,Pass,33,0.3078023963912597
1122299M01400130,Pass,32,0.2847694967912539
1122299M01100590,Pass,13,0.6653420894875015
1122298M01302640,Pass,23,0.4718229928481949
1122298M01302480,Pass,21,0.21415119732297774
1122298M01302480,Pass,32,0.23393469767406175
1122299M01401660,Pass,24,0.4214392937231689
1122299M01401500,Pass,31,0.16092539894195665
1122299M01200110,Pass,24,0.44785339326445606
1122299M01101470,Pass,24,0.4810071926887002
1122299M01301690,Pass,24,0.4452154933102664
1122299M01300810,Pass,11,0.25679399658243385
1122299M01400460,Pass,33,0.37047129530293843
1122298M01402570,Pass,14,0.6588883895995776
1122299M01101430,Pass,22,0.4412570933790088
1122299M01201760,Pass,14,0.6051260905332252
1122299M01100830,Pass,12,0.6870429891106391
1122299M01401740,Pass,13,0.6320877900650026
1122299M01101790,Pass,22,0.37041519460926414
1122299M01400010,Pass,14,0.5886765908188907
1122299M01100670,Pass,33,0.2552649973036353
1122299M01201440,Pass,11,0.258898996545878
1122299M01200880,Pass,23,0.5182040920427309
1122299M01401500,Pass,23,0.35227059492436713
1122299M01100390,Pass,34,0.2734745969874035
1122299M01401740,Pass,24,0.4110290939039546
1122299M01400260,Pass,24,0.5440927915931424
1122298M01102660,Pass,13,0.5313162918150218
1122299M01401580,Pass,22,0.41831529377742094
1122299M01300040,Pass,13,0.4496906932325491
1122299M01200720,Pass,34,0.2673611970935701
1122299M01200960,Pass,32,0.2876000967420971
1122299M01400580,Pass,21,0.21349039733445332
1122298M01302640,Pass,13,0.5848095908860458
1122299M01201360,Pass,23,0.39167789424001165
1122298M01102460,Pass,13,0.5666076912021438
1222299M01201120,Pass,23,0.4215158937218386
1122299M01401540,Pass,34,0.36187099545229295
1122299M01101790,Pass,21,0.21562549729737474
1122299M01201400,Pass,33,0.25371829733049556
1122298M01202510,Pass,31,0.15341569907237168
1122299M01401580,Pass,33,0.3123423963124171
1122299M01200030,Pass,34,0.32156489615225725
1122299M01201800,Pass,14,0.419474093757297
1122299M01200030,Pass,32,0.2810775968553682
1122299M01200720,Pass,31,0.15430979905684455
1122299M01301330,Pass,21,0.20958579740226144
1122299M01301570,Pass,31,0.15334439907360992
1122299M01100950,Pass,11,0.2548556966160948
1122299M01200400,Pass,23,0.5679637911785935
1122299M01200110,Pass,12,0.662483289537148
1122299M01200030,Pass,11,0.25799409656159267
1122298M01302640,Pass,32,0.29592849659746434
1122299M01101310,Pass,32,0.2903051966951198
1122299M01400210,Pass,13,0.8691730859477294
1122299M01101590,Pass,31,0.15395959906292622
1122299M01101390,Pass,13,0.6570998896306373
1122299M01201680,Pass,21,0.20927369740768145
1222299M01101030,Pass,34,0.31756609622170123
1122299M01301770,Pass,32,0.2802297968700913
1122299M01400820,Pass,23,0.4475692932693898
1122299M01101430,Pass,24,0.38884029428928996
1122299M01100830,Pass,13,0.6453933898339348
1122299M01400380,Pass,33,0.34308469577853984
1122299M01200760,Pass,24,0.41550509382622347
1122299M01101510,Pass,32,0.3199303961806423
1122299M01400340,Pass,14,0.6866839891168734
1122298M01102500,Pass,32,0.27622549693963083
1122299M01100430,Pass,12,0.6547151896720504
1122299M01201800,Pass,12,0.5137517921200505
1122299M01300290,Pass,13,0.750500288008626
1122299M01200600,Pass,34,0.32137709615551857
1222299M01201080,Pass,21,0.21724809726919633
1122298M01402530,Pass,33,0.2909797966834045
1122299M01300160,Pass,12,0.5915271907693864
1222299M01301090,Pass,34,0.3010584965083757
1222299M01201000,Pass,14,0.7297371883692025
1122299M01200840,Pass,21,0.22712009709775707
1122298M01202630,Pass,32,0.47709009345137376
1122299M01400700,Pass,34,0.3087140963754269
1122299M01200030,Pass,31,0.156852299012691
1122299M01400260,Pass,14,0.7526583879711481
1222299M01301210,Pass,33,0.31860899620359
1122299M01200640,Pass,14,0.7486190880412955
1122299M01301290,Pass,23,0.36437259471420125
1122299M01201320,Pass,31,0.2195272979242637
1122299M01200070,Pass,23,0.3612445947685227
1122299M01101550,Pass,34,0.28052009686504986
1222299M01101150,Pass,33,0.3322276959670848
1122298M01402490,Pass,32,0.280502296865359
1122299M01201680,Pass,22,0.4476038932687889
1222299M01101030,Pass,12,0.6502374897498111
1122299M01101270,Pass,31,0.15917839897229544
1222299M01300970,Pass,13,0.8233741867430826
1122299M01100510,Pass,33,0.32626679607060305
1122299M01400660,Pass,33,0.3422746957926065
1122299M01201760,Pass,13,0.5422423916252768
1122299M01301530,Pass,11,0.26260169648157616
1122299M01101470,Pass,11,0.26913439636812786
1122299M01300690,Pass,32,0.311975596318787
1122298M01402650,Pass,21,0.2031004975148865
1122298M01402530,Pass,32,0.2848818967893019
1122299M01400580,Pass,31,0.1688255988047601
1122299M01200190,Pass,24,0.4887189925547754
1122299M01101670,Pass,34,0.30094009651043185
1122299M01100710,Pass,31,0.15757679900010915
1122299M01200520,Pass,24,0.3507372949509947
1122299M01201760,Pass,21,0.29626009589705726
1122298M01102540,Pass,24,0.4069913939740742
1122299M01200600,Pass,11,0.24715489674982855
1122299M01200150,Pass,24,0.42748399361819533
1122299M01300930,Pass,21,0.20503919748121865
1222299M01101070,Pass,14,0.7197708885422796
1122299M01400130,Pass,12,0.5891243908111141
1122299M01300160,Pass,13,0.5541466914185442
1122299M01301570,Pass,33,0.3020736964907455
1122299M01201440,Pass,12,0.5565185913773533
1122299M01200360,Pass,14,0.7493443880286996
1122298M01402690,Pass,31,0.15620569902391995
1122299M01100550,Pass,32,0.30197629649243696
1122299M01200360,Pass,23,0.5126809921386463
1222299M01401020,Pass,32,0.2857929967734796
1122299M01400500,Pass,34,0.26670599710494847
1222299M01301010,Pass,23,0.45385739316018936
1122299M01400260,Pass,21,0.26121579650564397
1122299M01401660,Pass,14,0.5557491913907149
1122299M01300370,Pass,23,0.5007417923459849
1122299M01400820,Pass,22,0.5669699911958521
1222299M01301090,Pass,24,0.5026971923120271
1122299M01101510,Pass,22,0.3500161949635175
1122299M01400740,Pass,11,0.26214959648942743
1122298M01302520,Pass,31,0.1614711989324782
1122298M01202470,Pass,24,0.4734236928203968
1222299M01101110,Pass,22,0.4104545939139315
1122299M01101430,Pass,23,0.4370310934523984
1122299M01200110,Pass,33,0.27405779697727556
1222299M01301010,Pass,14,0.6989628889036354
1122299M01100710,Pass,22,0.5382037916954119
1222299M01101190,Pass,13,0.6711131893872793
1122299M01200070,Pass,31,0.16975119878868594
1122299M01100830,Pass,21,0.32163299545642615
1122299M01200680,Pass,23,0.5700735911419543
1122299M01200960,Pass,31,0.15452599905309
1122299M01401780,Pass,23,0.39435769419347366
1122299M01400050,Pass,31,0.1568123990133839
1122298M01202670,Pass,11,0.27199439631846056
1122299M01401340,Pass,24,0.4575819930955071
1122299M01101390,Pass,23,0.4767996927617685
1122299M01101510,Pass,12,0.6125919904035708
1122299M01200440,Pass,21,0.23065699703633455
1122298M01202590,Pass,31,0.15202899909645343
1122298M01302720,Pass,32,0.2892564967133317
1122298M01202550,Pass,21,0.20144679754360506
1122299M01301730,Pass,11,0.24409489680296914
1122299M01100470,Pass,14,0.8538556862137345
1122299M01101630,Pass,33,0.2770215969258055
1122299M01400940,Pass,24,0.5328596917882187
1122299M01200600,Pass,14,0.5859897908655503
1122298M01102660,Pass,32,0.32224439614045686
1122299M01301330,Pass,14,0.41212929388484826
1122299M01200280,Pass,23,0.5111152921658366
1122298M01102700,Pass,12,0.5210512919932859
1222299M01401220,Pass,14,0.604427390545359
1222299M01201200,Pass,21,0.2108575973801751
1122299M01300330,Pass,23,0.46226309301421414
1122299M01301490,Pass,34,0.2667128971048286
1122299M01400380,Pass,21,0.29353409594439756
1122298M01202710,Pass,11,0.2521154966636817
1122299M01401380,Pass,14,0.6065950905077142
1122299M01301330,Pass,12,0.6042967905476271
1222299M01101110,Pass,21,0.23109279702876634
1122299M01301770,Pass,31,0.15764639899890046
1122298M01402690,Pass,22,0.4800471927053717
1122298M01202550,Pass,33,0.32226709614006266
1122299M01401780,Pass,11,0.25603549659560615
1122299M01200030,Pass,22,0.3351333952219753
1122299M01300250,Pass,11,0.3102203956546198
1122299M01400900,Pass,22,0.5134525921252464
1122298M01102620,Pass,31,0.15792859899399972
1122299M01100470,Pass,11,0.26834909638176563
1122299M01201360,Pass,13,0.6349973900144739
1222299M01401020,Pass,34,0.3421645957945185
1122299M01301690,Pass,34,0.27948119688309164
1222299M01101070,Pass,32,0.23749079761230577
1122298M01102620,Pass,23,0.4818052926748402
1222299M01101070,Pass,22,0.593960790727124
1122298M01102580,Pass,13,0.612804290399884
1122299M01400420,Pass,14,0.5798594909720103
1122299M01201240,Pass,34,0.2286528977657866
1122299M01201480,Pass,32,0.28751179674363053
1122299M01301490,Pass,23,0.35941559480028556
1122299M01300610,Pass,24,0.3889206942878938
1122299M01400740,Pass,14,0.6345830900216687
1122299M01100180,Pass,22,0.5654567912221307
1122299M01100060,Pass,11,0.2592436965398919
1122299M01401580,Pass,14,0.637701489967514
1122299M01201440,Pass,22,0.5260644919062256
1222299M01401140,Pass,14,0.6749245893210898
1122299M01301610,Pass,11,0.2547166966185087
1222299M01301130,Pass,14,0.7353240882721792
1222299M01401060,Pass,12,0.6820709891969838
1122299M01100790,Pass,32,0.3911753949433866
1222299M01401140,Pass,12,0.7615032878175458
1122299M01300890,Pass,14,0.7444036881145009
1122299M01400380,Pass,24,0.4355116934787846
1122299M01301290,Pass,14,0.7206020885278446
1122299M01300410,Pass,21,0.24102689685624867
1122299M01301370,Pass,22,0.43516149348486627
1122299M01101470,Pass,23,0.32084659547008293
1122299M01200880,Pass,22,0.6223679902337986
1122299M01301530,Pass,22,0.4495859932343673
1222299M01401220,Pass,23,0.4419950933661925
1122299M01300730,Pass,23,0.35263269491807886
1122299M01200880,Pass,33,0.36209399544842036
1122299M01201640,Pass,13,0.4666038929388309
1122299M01300250,Pass,31,0.16932149879614822
1122298M01102460,Pass,31,0.1492289991450788
1122299M01401260,Pass,33,0.2652070971309787
1122299M01400700,Pass,12,0.7518516879851573
1122299M01401660,Pass,12,0.6575099896235153
1122299M01100100,Pass,31,0.15287139908182412
1222299M01301010,Pass,34,0.3835796950752951
1122299M01400460,Pass,22,0.4952055924421278
1122299M01400210,Pass,22,0.5208486919968043
1122299M01200680,Pass,32,0.28559219677696673
1122299M01300530,Pass,34,0.2800577968730783
1122299M01200600,Pass,24,0.46746389292389595
1222299M01401180,Pass,32,0.29648699658776534
